cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
AL001,2019-06-17T00:00:00,27.35,22.0775,16.89,90.6,65.9695833333333,44.84,1.2510342,0,20.25,5.81991666666667,0,31,96,1277,36,2.875
AL001,2019-06-18T00:00:00,26.91,21.7279166666667,15.84,87.1,57.2975,36.09,1.2492039,0,22.95,7.15629166666667,0,276,234,895,32,2.45833333333333
AL001,2019-06-19T00:00:00,27.05,21.76,16.85,91.1,72.745,47.45,1.24937055,0,23.85,8.06979166666667,0,0,144,1274,21,2.91666666666667
AL001,2019-06-20T00:00:00,27.03,22.5270833333333,18.1,97.8,72.475,51.14,1.28891265,0,28.8,8.44145833333333,0,84,138,1188,28,2.83333333333333
AL001,2019-06-21T00:00:00,28.74,23.1629166666667,17.6,86.3,67.4279166666667,45.24,1.2206373,0,20.7,5.25379166666667,0,230,668,525,16,2.29166666666667
AL001,2019-06-22T00:00:00,27.69,23.28625,19.32,80.7,67.43,51.09,1.2368448,0,22.95,9.20841666666667,0,216,1220,0,0,2
AL001,2019-06-23T00:00:00,28.87,23.6820833333333,18.51,90.3,69.0491666666667,42.3,1.21123035,0,18.45,5.12404166666667,0,404,782,158,93,2.04166666666667
AL001,2019-06-24T00:00:00,28.8,24.2020833333333,19.62,93.6,66.6483333333333,46.43,1.2065889,0,21.15,6.19654166666667,0,37,85,1249,66,2.95833333333333
AL001,2019-06-25T00:00:00,30.66,24.8720833333333,19.66,80.2,64.2991666666667,44.79,1.2212145,0,21.15,4.84866666666667,0,289,785,344,20,2.04166666666667
AL001,2019-06-26T00:00:00,29.65,25.2029166666667,21.44,84.8,69.725,58.01,1.04206275,0,16.65,5.45754166666667,0,297,843,266,31,2.125
AL001,2019-06-27T00:00:00,29.31,26.1866666666667,21.91,92.3,67.9554166666667,37.69,1.0920333,0,26.55,10.7729166666667,0,414,701,174,148,2.08333333333333
AL001,2019-06-28T00:00:00,34.98,30.1845833333333,26.7,38.7,33.0308333333333,24.24,1.20888285,0,30.15,13.7894166666667,2.7,862,578,0,0,1.41666666666667
AL001,2019-06-29T00:00:00,34.91,30.0683333333333,24.01,65.81,32.5354166666667,17.26,1.2094959,0,26.55,9.72866666666667,0,526,789,121,0,1.79166666666667
AL001,2019-06-30T00:00:00,34.84,27.6879166666667,20.97,82,46.9104166666667,23.4,1.19688825,0,22.95,5.71391666666667,0,77,428,885,52,2.625
AL001,2019-07-01T00:00:00,31.4,26.25625,21.17,85.6,61.1491666666667,35.42,1.23934905,0,22.05,6.42441666666667,0,272,173,983,11,2.58333333333333
AL001,2019-07-02T00:00:00,23.4,22.558,21.95,88.9,85.592,78.76,0,0,10.8,2.5256,0,52,212,36,0,2
AL002,2019-01-01T00:00:00,19.29,9.979,5.213,91.7,64.3741666666667,29.65,0.4590225,0,13.41,5.250875,0,387,180,25,842,3.125
AL002,2019-01-02T00:00:00,18.06,10.239625,3.966,79.23,59.7804166666666,33.28,0.459984,0,10.37,3.438125,0,276,317,121,724,3.45833333333333
AL002,2019-01-03T00:00:00,14.94,8.43625,4.271,99.4,79.3029166666667,62.54,0.1754502,0.4,17.46,5.42720833333333,0,519,106,57,750,3.04166666666667
AL002,2019-01-04T00:00:00,14.56,7.07695833333333,1.756,100,86.1870833333333,59.2,0.4554585,0,14.99,4.29920833333333,0,280,293,98,764,3.125
AL002,2019-01-05T00:00:00,15.94,7.43470833333333,2.143,96.3,76.3054166666667,36.47,0.46382145,0,14.71,5.09795833333333,0,420,221,77,715,3
AL002,2019-01-06T00:00:00,18.47,9.55525,2.851,73.43,52.3016666666667,25.79,0.4738515,0.2,12.14,4.11520833333333,0,252,258,109,823,3.54166666666667
AL002,2019-01-07T00:00:00,16.75,9.55058333333333,2.88,87.5,54.25625,28.04,0.46657605,0,14.89,4.99466666666667,0,273,311,58,792,3.5
AL002,2019-01-08T00:00:00,17.15,8.45283333333333,4.467,88.9,70.2308333333333,50.53,0.45736815,0,19.69,7.280875,0,552,175,85,617,2.41666666666667
AL002,2019-01-09T00:00:00,16.25,8.73683333333333,1.777,88,65.25875,40.27,0.4682115,0,14.92,3.22891666666667,0,306,334,375,427,2.45833333333333
AL002,2019-01-10T00:00:00,15.14,8.9555,2.753,85.6,58.16875,31.66,0.47561325,0,17.22,4.52225,0,556,336,70,472,2.45833333333333
AL002,2019-01-11T00:00:00,13.82,6.1745,1.607,81.8,63.5233333333333,25.4,0.48282315,0,17.89,6.80204166666667,0,407,297,51,677,2.75
AL002,2019-01-12T00:00:00,15.51,6.48645833333333,1.238,81.8,58.95625,24.3,0.4840104,0,15.14,5.387375,0,312,271,54,798,3.125
AL002,2019-01-13T00:00:00,17.87,8.14245833333334,1.438,80.9,60.1725,29.06,0.49147095,0,11.5,4.10925,0,381,275,39,739,3.25
AL002,2019-01-14T00:00:00,21.97,11.8017916666667,4.84,73.01,53.2729166666667,28.26,0.4815009,0,12.95,3.39320833333333,0,320,218,344,556,3.20833333333333
AL002,2019-01-15T00:00:00,17.71,10.4875833333333,5.958,93.7,70.91625,44.06,0.4209708,0,14.22,4.790875,0,312,352,23,752,3.16666666666667
AL002,2019-01-16T00:00:00,15.51,8.60325,3.857,97.3,86.5670833333333,60.85,0.44578755,0,14.18,4.65145833333333,0,477,270,38,652,2.95833333333333
AL002,2019-01-17T00:00:00,15.81,10.1567916666667,6.383,87,72.925,45.97,0.4046355,0,14.54,4.28725,0,434,324,94,580,2.58333333333333
AL002,2019-01-18T00:00:00,15.71,10.6872083333333,6.66,83.9,67.0495833333333,42.95,0.4322415,0,16.02,4.3885,0,448,368,67,553,2.75
AL002,2019-01-19T00:00:00,16.03,11.0531666666667,5.043,85.8,63.6170833333333,39.09,0.46540215,0,20.78,4.25825,0,461,369,174,430,2.20833333333333
AL002,2019-01-20T00:00:00,16.69,11.6127083333333,7.095,92.9,69.1341666666667,49.73,0.19019655,0.4,26.04,6.38345833333333,0,361,22,117,934,3.33333333333333
AL002,2019-01-21T00:00:00,16.65,11.4346666666667,7.238,62.3,48.6504166666667,31.01,0.57297075,0,25.08,6.67320833333333,0,448,122,74,789,3.20833333333333
AL002,2019-01-22T00:00:00,13.63,9.853375,1.973,71.79,49.5858333333333,34.43,0.25933485,0,34.33,7.213875,0,204,59,203,975,3.70833333333333
AL002,2019-01-23T00:00:00,16.76,13.97625,11.01,62.75,51.7308333333333,41.65,0.46839555,0.4,41.74,11.003875,0.176,148,34,303,952,3.91666666666667
AL002,2019-01-24T00:00:00,19.99,16.4558333333333,14.14,61.11,48.4704166666667,37.94,0.29220765,0,38.24,8.409125,0,290,44,142,952,3.625
AL002,2019-01-25T00:00:00,23.18,15.9629166666667,10.87,76.89,55.5979166666667,28.52,0.5051541,0,17.92,4.39233333333333,0,470,34,182,748,2.95833333333333
AL002,2019-01-26T00:00:00,18.57,12.3262083333333,6.831,85.1,63.73125,41.22,0.5443503,0,14.61,4.421,0,497,300,112,530,2.45833333333333
AL002,2019-01-27T00:00:00,20.4,13.35125,4.034,90.3,52.4895833333333,25.4,0.5363613,0,35.84,10.485,0,223,49,189,973,3.70833333333333
AL002,2019-01-28T00:00:00,22.11,14.6983333333333,9.46,57.45,41.0245833333333,16.17,0.56986905,0,39.83,9.243,0,262,35,159,977,3.54166666666667
AL002,2019-01-29T00:00:00,19.72,14.8591666666667,8.75,67.43,48.3154166666667,33.91,0.48600525,0,36.27,9.66445833333333,0,252,24,155,1003,3.83333333333333
AL002,2019-01-30T00:00:00,17.17,15.0575,11.5,54.64,43.7879166666667,32.17,0.4383411,0,38.35,9.37004166666667,0,323,41,203,866,3.45833333333333
AL002,2019-01-31T00:00:00,22.38,15.5425,11.11,68.16,54.4604166666667,32.98,0.31440195,0,26.53,4.86375,0,339,172,347,586,2.91666666666667
AL002,2019-02-01T00:00:00,20.08,14.8395833333333,9.42,74.95,54.335,30.43,0.49257255,0,43.22,10.4864583333333,0,172,116,475,670,3.5
AL002,2019-02-02T00:00:00,14.12,11.1413333333333,6.424,58.84,44.3958333333333,32.67,0.46322325,1.2,52.32,14.176125,0,160,13,101,1167,4
AL002,2019-02-03T00:00:00,14.83,10.078875,5.21,61.24,34.9766666666667,21.43,0.6148758,0,35,10.4844583333333,0,212,13,94,1118,3.83333333333333
AL002,2019-02-04T00:00:00,18.13,9.89329166666667,2.45,79.22,48.73625,24.36,0.6042609,0,16.55,4.57558333333333,0,508,239,199,489,2.625
AL002,2019-02-05T00:00:00,19.98,11.0480416666667,5.18,80.3,53.4454166666667,25.47,0.60179955,0,13.79,4.79129166666667,0,428,262,95,650,3.04166666666667
AL002,2019-02-06T00:00:00,19.84,12.5783333333333,8.14,75.92,56.7066666666667,31.35,0.6020493,0,13.58,5.263625,0,355,308,65,704,3.20833333333333
AL002,2019-02-07T00:00:00,20.59,12.6749166666667,6.663,80.2,59.0279166666667,32.62,0.56484555,0,12.1,3.23141666666667,0,222,312,248,663,3.41666666666667
AL002,2019-02-08T00:00:00,18.3,10.9280416666667,5.518,97.1,70.1379166666667,52.29,0.589863,0,13.9,3.833375,0,331,395,91,618,3.29166666666667
AL002,2019-02-09T00:00:00,18.9,10.1695416666667,3.281,99.9,77.8183333333333,42.67,0.614847,0.2,12.74,3.891,0,457,307,95,577,2.91666666666667
AL002,2019-02-10T00:00:00,21.33,13.0910416666667,4.475,89.1,56.1941666666667,24.49,0.62317215,0,24.41,5.68566666666667,0,306,236,206,687,3.41666666666667
AL002,2019-02-11T00:00:00,21.72,15.06875,9.18,88.4,62.4416666666667,38.13,0.52594095,0,18.03,4.0015,0,508,400,93,437,2.5
AL002,2019-02-12T00:00:00,15.51,12.1395833333333,8.04,91.9,75.1066666666667,57.21,0.2891295,0,19.37,3.00716666666667,0,512,666,35,222,2.125
AL002,2019-02-13T00:00:00,15.71,9.64875,5.678,93.6,78.9729166666666,55.28,0.5896251,0,17.99,6.2385,0,572,368,3,491,2.04166666666667
AL002,2019-02-14T00:00:00,16.25,10.9855,6.053,92,74.2354166666667,53.54,0.6348807,0,17.99,5.34570833333333,0,513,505,21,395,2.375
AL002,2019-02-15T00:00:00,16.56,9.487375,5.111,93.4,81.8208333333333,59.1,0.4589505,0,14.96,4.270375,0,530,346,25,534,2.66666666666667
AL002,2019-02-16T00:00:00,16.88,9.66295833333334,4.128,93.6,79.8879166666667,55.46,0.58788345,0,17.85,5.31983333333333,0,575,360,12,487,2.625
AL002,2019-02-17T00:00:00,17.42,9.74729166666667,5.882,96.1,77.19375,53.67,0.44448945,0,19.37,6.110875,0,487,318,11,618,2.83333333333333
AL002,2019-02-18T00:00:00,17.52,9.69525,5.077,95.2,82.2029166666667,57.21,0.52221645,0,18.31,6.04275,0,469,314,15,633,2.83333333333333
AL002,2019-02-19T00:00:00,15.47,9.780125,4.772,93.1,77.495,51.99,0.6110235,0,15.73,5.198875,0,337,526,23,549,2.79166666666667
AL002,2019-02-20T00:00:00,15.38,9.79295833333333,4.738,94.2,80.2983333333333,57.98,0.5464791,0,15.7,4.91070833333333,0,503,396,83,452,2.16666666666667
AL002,2019-02-21T00:00:00,15.6,9.76533333333333,5.411,93.3,77.5145833333333,56.64,0.6369474,0,15.06,4.98183333333333,0,350,412,38,640,3.08333333333333
AL002,2019-02-22T00:00:00,18.3,10.0655833333333,3.223,90.6,72.0358333333333,46.96,0.7298004,0,14.39,4.50670833333333,0,331,374,50,681,2.83333333333333
AL002,2019-02-23T00:00:00,24.23,14.7129166666667,7.671,73.92,44.3891666666667,14.08,0.71971815,0,15.59,5.11925,0,287,325,134,691,3.33333333333333
AL002,2019-02-24T00:00:00,17.74,12.0965833333333,7.509,91.3,62.7358333333333,35.81,0.6817497,0,19.55,4.542625,0,239,515,86,596,3.125
AL002,2019-02-25T00:00:00,18.94,10.2436666666667,4.942,95,75.4925,29.85,0.73758195,0,16.76,4.76445833333333,0,333,392,70,639,2.91666666666667
AL002,2019-02-26T00:00:00,19.47,11.0404583333333,4.942,87.7,54.3733333333333,26.39,0.7486131,0,15.24,5.12095833333333,0,265,376,98,698,2.95833333333333
AL002,2019-02-27T00:00:00,21.03,12.0933333333333,5.382,75.61,54.0458333333333,28.15,0.75526755,0,14.04,3.784375,0,432,292,87,624,2.875
AL002,2019-02-28T00:00:00,25.78,15.3217083333333,5.991,78.06,45.3816666666667,14.11,0.77227395,0,16.69,3.90454166666667,0,224,381,228,605,3.125
AL002,2019-03-01T00:00:00,19.45,13.0241666666667,7.036,95.7,64.8675,31.29,0.6630846,0,13.69,3.05745833333333,0,264,515,169,490,2.83333333333333
AL002,2019-03-02T00:00:00,21.72,14.4541666666667,8.27,93.9,63.8216666666667,35.68,0.6895848,0,17.18,4.67125,0,424,494,152,363,2.375
AL002,2019-03-03T00:00:00,22.65,14.2058333333333,7.908,94.8,62.76375,28.95,0.7806201,0,15.49,4.0975,0,307,384,165,583,3.08333333333333
AL002,2019-03-04T00:00:00,25.54,16.4772916666667,6.294,80.4,50.73,25.64,0.7701036,0,17.71,4.5415,0,209,372,297,559,3.25
AL002,2019-03-05T00:00:00,22.07,16.0033333333333,10.36,93.9,66.2570833333333,48.39,0.55185015,0,14.99,3.11908333333333,0,301,449,249,438,2.75
AL002,2019-03-06T00:00:00,25.08,15.5745833333333,7.587,99.4,63.29375,16.2,0.6270555,0,34.86,7.495625,0,173,185,559,526,3.25
AL002,2019-03-07T00:00:00,20.67,14.2916666666667,8.48,75.07,49.0529166666667,28.71,0.60761625,0,30.16,8.26920833333334,0,216,263,160,801,3.25
AL002,2019-03-08T00:00:00,19.57,13.6254166666667,7.472,68.2,46.9975,24.66,0.8046378,0,17.08,6.55695833333333,0,575,420,62,375,1.83333333333333
AL002,2019-03-09T00:00:00,19.72,13.1375,8.35,77.94,53.22125,33.12,0.8278539,0,18.2,5.28954166666667,0,317,483,92,542,2.91666666666667
AL002,2019-03-10T00:00:00,25.52,15.27375,7.712,68.15,49.76875,27.44,0.82604805,0,12.67,3.981,0,335,368,99,632,2.875
AL002,2019-03-11T00:00:00,20.12,14.06875,8.55,94.2,71.4629166666667,46.6,0.80520375,0,20.92,4.27254166666667,0,182,564,322,369,2.66666666666667
AL002,2019-03-12T00:00:00,18.58,12.214875,6.688,96.5,83.1916666666667,52.17,0.8382423,0,19.19,4.62995833333333,0,347,401,79,605,2.79166666666667
AL002,2019-03-13T00:00:00,25.75,15.945,8.57,91.5,63.9466666666667,23.62,0.8277162,0,35.6,6.82725,0,368,417,143,503,2.875
AL002,2019-03-14T00:00:00,18.23,12.123625,6.758,93.2,71.4429166666667,30.03,0.86638935,0,20.89,5.894625,0,362,405,66,603,2.79166666666667
AL002,2019-03-15T00:00:00,22.68,14.2583333333333,6.933,91.5,56.6775,21.58,0.88525995,0,15.59,5.18366666666667,0,349,491,31,561,2.75
AL002,2019-03-16T00:00:00,22.43,14.3633333333333,8.42,72.13,47.3166666666667,24.03,0.89206275,0,16.09,4.48620833333333,0,275,449,111,607,3.20833333333333
AL002,2019-03-17T00:00:00,27.26,18.2805416666667,6.026,74.21,32.0570833333333,9.05,0.90746055,0,31.33,8.02154166666667,0,283,35,149,969,3.70833333333333
AL002,2019-03-18T00:00:00,17.98,14.3145833333333,8.42,80.4,65.8833333333333,26.52,0.2662302,0,19.55,5.19304166666667,0,479,663,63,230,2.20833333333333
AL002,2019-03-19T00:00:00,19.55,12.4791666666667,8.98,94.7,77.70625,38.78,0.4928892,0,20.64,3.5505,0,351,580,110,394,2.45833333333333
AL002,2019-03-20T00:00:00,16.22,11.2282916666667,6.153,88.5,69.6179166666667,47.98,0.5119167,0,20.14,4.84245833333333,0,663,385,21,369,1.95833333333333
AL002,2019-03-21T00:00:00,17.71,11.4757083333333,5.789,83.2,61.1975,35.79,0.75351975,0,22.19,6.9815,0,697,415,3,318,2.04166666666667
AL002,2019-03-22T00:00:00,18.33,12.0665833333333,6.56,82,62.85875,36.49,0.8566392,0,17.68,6.117375,0,450,422,111,451,2.375
AL002,2019-03-23T00:00:00,18.19,11.5225416666667,7.564,95.8,78.5070833333333,50.17,0.21564135,1.2,15.1,4.86133333333333,0,531,78,5,825,3.25
AL002,2019-03-24T00:00:00,19.52,13.395,8.03,95.1,73.1091666666667,45.84,0.55266435,0.2,17.57,5.77191666666667,0,606,342,69,411,2
AL002,2019-03-25T00:00:00,21.77,15.1883333333333,10.64,79.72,56.2216666666667,34.02,0.9222114,0,19.23,6.1825,0,471,408,33,524,2.83333333333333
AL002,2019-03-26T00:00:00,18.93,13.5716666666667,9.26,74.37,61.41625,34.16,0.6637605,0,25.12,7.57454166666667,0,719,323,1,390,2.125
AL002,2019-03-27T00:00:00,18.2,12.8820833333333,8.08,76.83,60.2295833333333,34.65,0.9761862,0,25.79,7.36925,0,780,463,3,185,1.33333333333333
AL002,2019-03-28T00:00:00,18.43,11.7106666666667,6.162,83.5,59.3754166666667,25.69,0.99386685,0,20.57,7.61829166666666,0,487,509,9,430,2.33333333333333
AL002,2019-03-29T00:00:00,17.49,11.8436666666667,6.661,85.2,69.1720833333333,50.16,0.78669075,0,24.38,7.823875,0,598,419,0,411,2.375
AL002,2019-03-30T00:00:00,17.45,12.4029166666667,7.438,87.7,71.3579166666667,55.56,0.7886241,0.2,20.32,6.17916666666667,0,410,555,74,392,2.66666666666667
AL002,2019-03-31T00:00:00,12.12,9.08333333333333,7.858,98.8,95.3916666666667,83.8,0.09452535,6.6,13.87,4.36195833333333,0,745,7,9,674,2.75
AL002,2019-04-01T00:00:00,16.74,10.74775,5.758,99.5,91.775,72.88,0.72886515,10.2,20.96,4.22233333333333,0,480,385,51,522,2.375
AL002,2019-04-02T00:00:00,18.39,12.075875,4.709,99.9,85.1991666666666,60.54,0.916557,0.2,16.02,3.99925,0,406,381,128,522,2.625
AL002,2019-04-03T00:00:00,23.62,15.71425,5.773,98.9,61.12375,33.24,0.99144675,0.2,25.4,5.53666666666667,0,237,330,391,473,2.875
AL002,2019-04-04T00:00:00,16.66,13.5470833333333,9.59,92.8,69.2508333333333,51.22,0.5239803,0,19.12,5.66795833333333,0,345,916,83,96,1.875
AL002,2019-04-05T00:00:00,19.14,11.894125,6.146,96.2,70.0925,41.3,0.70668795,0.8,33.59,6.28133333333333,0,206,190,470,566,3.08333333333333
AL002,2019-04-06T00:00:00,18.69,12.543375,6.229,74.65,53.5079166666667,30.22,0.75109635,0.4,39.51,6.855375,0,207,281,340,609,3.20833333333333
AL002,2019-04-07T00:00:00,20.57,15.0025,8.07,66.38,46.5895833333333,30.87,1.00536855,0,38.88,8.07595833333333,0,234,52,261,889,3.70833333333333
AL002,2019-04-08T00:00:00,23.46,16.8941666666667,10.53,85,60.7883333333333,37.58,0.6267849,0,20.39,3.95004166666667,0,264,166,376,632,3.25
AL002,2019-04-09T00:00:00,21.75,16.97625,12.28,57.37,42.0195833333333,25.95,0.8600583,0,31.33,9.57533333333333,0,235,57,143,1004,3.875
AL002,2019-04-10T00:00:00,21.21,16.2429166666667,11.96,64.97,42.44875,23.48,1.05051435,0,39.44,12.8680416666667,0,268,22,72,1072,3.875
AL002,2019-04-11T00:00:00,23.36,15.9379166666667,10.67,66.6,47.63875,22.93,0.9397974,0,28.4,9.367625,0,289,244,126,771,3.29166666666667
AL002,2019-04-12T00:00:00,22.75,16.9075,11.72,66.29,40.2354166666667,21.84,1.09196655,0,25.05,8.45729166666666,0,448,261,256,466,2.41666666666667
AL002,2019-04-13T00:00:00,25.81,18.3929166666667,11.89,54.18,35.4754166666667,18.67,1.10387265,0,26.5,7.80279166666666,0,418,227,328,460,2.375
AL002,2019-04-14T00:00:00,28.04,19.3791666666667,9.79,82.3,44.9608333333333,16.23,1.08396465,0,19.72,4.410625,0,238,331,556,312,2.79166666666667
AL002,2019-04-15T00:00:00,24.28,17.1858333333333,11.63,94.9,66.5425,36.3,0.84030405,0,17.6,4.30483333333333,0,239,717,148,335,2.58333333333333
AL002,2019-04-16T00:00:00,22.68,15.4541666666667,8.84,96.4,74.7791666666667,40.68,1.07839515,0,19.72,4.68679166666667,0,197,798,197,248,2.75
AL002,2019-04-17T00:00:00,20.59,15.6991666666667,10.03,94,75.4058333333333,57.65,0.94123365,0,18.56,4.67408333333333,0,379,504,149,404,2.58333333333333
AL002,2019-04-18T00:00:00,19.72,13.48875,10.33,95.1,82.8058333333333,61.7,0.30826575,3,42.34,3.87108333333333,0,401,326,327,389,2.83333333333333
AL002,2019-04-19T00:00:00,17.59,12.1658333333333,9.59,94.6,85.75,64.25,0.5652798,0,15.35,3.14979166666667,0,433,431,220,354,2.45833333333333
AL002,2019-04-20T00:00:00,19.64,11.1637916666667,7.146,99.9,90.2529166666667,63.3,0.6000261,29,20.07,3.46216666666667,0,477,345,247,365,2.04166666666667
AL002,2019-04-21T00:00:00,15.58,13.00125,10.74,89.7,79.6104166666667,69.25,0.15923115,1.8,18.52,4.72954166666667,0,767,43,32,594,2.125
AL002,2019-04-22T00:00:00,20.36,15.41625,12.28,83.5,65.14,46.97,0.4704993,0,18.84,5.28125,0,526,101,195,611,2.45833333333333
AL002,2019-04-23T00:00:00,19.23,15.0816666666667,10.03,82.4,64.6966666666667,47.12,0.4339893,0.2,29.04,5.64804166666667,0,259,84,573,523,3.08333333333333
AL002,2019-04-24T00:00:00,20.52,14.3201666666667,5.721,85,63.42625,43.51,1.0998705,0,26.78,5.886,0,308,253,536,338,2.91666666666667
AL002,2019-04-25T00:00:00,23.33,16.9908333333333,9.86,88,64.04625,35.56,0.825897,0,32.14,5.97375,0,302,133,497,506,3.125
AL002,2019-04-26T00:00:00,20.76,16.6095833333333,12.5,79.51,57.2695833333333,42.44,1.162758,0,21.1,7.25291666666667,0,275,494,71,595,3.08333333333333
AL002,2019-04-27T00:00:00,22.11,16.14125,10.43,86.5,61.8029166666667,32.69,1.179546,0,16.55,5.68833333333333,0,229,577,114,519,2.79166666666667
AL002,2019-04-28T00:00:00,22.44,16.27,9.65,85.2,54.2254166666667,25.61,1.188693,0,17.6,5.116875,0,231,599,69,535,2.95833333333333
AL002,2019-04-29T00:00:00,21.04,15.8175,10.89,96.3,65.97625,33.76,0.9832875,0,17.32,4.80254166666667,0,204,615,210,408,2.66666666666667
AL002,2019-04-30T00:00:00,20.35,14.0810833333333,6.977,99.8,82.9054166666667,60.83,1.1376225,0,17.75,4.57591666666667,0,183,763,109,383,2.625
AL002,2019-05-01T00:00:00,21.64,16.19375,10.03,95.7,70.3291666666667,46.52,1.135026,0,16.97,4.1775,0,194,563,272,405,2.625
AL002,2019-05-02T00:00:00,25.38,17.7158333333333,12.59,72.39,56.4858333333333,27.46,0.7759815,0,17.25,5.21254166666667,0,375,523,128,410,3
AL002,2019-05-03T00:00:00,20.69,16.0904166666667,10.74,92.8,64.8766666666667,43.12,1.157157,0.2,21.27,5.371625,0,272,736,98,328,2.54166666666667
AL002,2019-05-04T00:00:00,19.25,15.0179166666667,10.75,97.5,83.2033333333333,64.76,0.8457735,0.2,21.52,4.89620833333333,0,167,761,378,133,2.41666666666667
AL002,2019-05-05T00:00:00,21.43,14.9533333333333,7.688,98.1,80.9516666666667,58.02,1.04675745,0,20.36,4.6955,0,211,700,210,316,2.66666666666667
AL002,2019-05-06T00:00:00,19.95,15.0904166666667,10.09,95.6,84.5091666666667,69.79,1.064514,0,17.22,3.80241666666667,0,184,821,154,281,2.54166666666667
AL002,2019-05-07T00:00:00,20.49,14.87125,9.13,98.1,85.93625,69.76,1.1357925,0,17.5,4.04991666666667,0,210,637,280,314,2.70833333333333
AL002,2019-05-08T00:00:00,31.33,20.32375,8.65,99.5,59.1608333333333,18.64,1.04021505,0,28.65,6.4315,0,267,370,203,594,3.04166666666667
AL002,2019-05-09T00:00:00,28.62,23.7029166666667,17,85.9,51.3279166666667,32.99,1.17389025,0,25.75,6.13329166666667,0,187,500,401,351,2.70833333333333
AL002,2019-05-10T00:00:00,28.02,20.9520833333333,13.06,94.3,68.7545833333333,39.82,1.1962266,0,20.25,3.97804166666667,0,230,672,282,255,2.20833333333333
AL002,2019-05-11T00:00:00,30.17,22.4441666666667,15.38,86.2,57.1779166666667,26.77,1.2087078,0,20.39,4.99320833333333,0,206,661,267,302,2.5
AL002,2019-05-12T00:00:00,23.8,19.53,14.21,82.3,64.81625,41.58,1.19635905,0,18.06,5.56745833333333,0,348,763,109,216,1.91666666666667
AL002,2019-05-13T00:00:00,22.01,17.5995833333333,12.8,82.6,67.7370833333333,52.68,1.17368505,0,18.59,4.94870833333333,0,349,652,26,413,2.79166666666667
AL002,2019-05-14T00:00:00,22.89,17.1604166666667,11.01,88.7,66.4879166666667,37.16,1.24788135,0,21.03,5.331125,0,252,710,101,373,2.70833333333333
AL002,2019-05-15T00:00:00,30.82,20.9429166666667,11.48,86.6,59.5058333333333,29.35,1.21751535,0,18.17,5.08554166666667,0,278,614,136,409,2.66666666666667
AL002,2019-05-16T00:00:00,23.19,18.2804166666667,13.06,94.2,73.7208333333333,46.03,1.1824002,0,20.25,4.80404166666667,0,454,716,62,202,2
AL002,2019-05-17T00:00:00,26.43,20.78875,12.58,93.6,33.2408333333333,14.42,0.85507695,0,36.83,12.37675,0,263,38,50,1080,4
AL002,2019-05-18T00:00:00,25.97,20.725,14.78,39.87,25.7208333333333,12.86,1.1244063,0,26.99,7.59058333333333,0,223,378,220,610,3.20833333333333
AL002,2019-05-19T00:00:00,26.33,20.49375,15.19,69.73,30.8691666666667,17.5,1.19543235,0,21.91,6.48120833333333,0,452,358,216,410,2.29166666666667
