cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
GR008,2018-01-22T00:00:00,19.54,7.276625,-1.581,100,81.4108333333333,42.95,0.5063427,0,7.338,1.26670833333333,0,392,548,337,162,2.20833333333333
GR008,2018-01-23T00:00:00,23.14,6.95658333333333,-2.319,100,80.39,32.93,0.5175588,0.2,6.738,0.88725,0,321,443,472,202,2.20833333333333
GR008,2018-01-24T00:00:00,21.39,6.8445,-2.048,100,79.09875,30.31,0.496044,0.2,7.515,0.75975,0,271,421,550,193,2.58333333333333
GR008,2018-01-25T00:00:00,12.86,5.21558333333333,-1.211,100,89.1379166666667,58.39,0.38135055,0.8,20.39,3.88545833333333,0,218,538,487,197,2.375
GR008,2018-01-26T00:00:00,10.18,6.02791666666667,2.557,90.7,71.1233333333333,47.48,0.53714265,0.8,28.01,6.029625,0,246,111,104,976,3.375
GR008,2018-01-27T00:00:00,9.77,4.362875,-1.979,99.5,70.38625,43.27,0.52759215,0,24.87,6.29425,0,985,147,74,233,1.70833333333333
GR008,2018-01-28T00:00:00,12.93,7.30525,3.061,81.3,61.08125,37.42,0.403698,0.2,34.36,10.9635833333333,0,1129,232,23,56,1.08333333333333
GR008,2018-01-29T00:00:00,16.02,11.5579166666667,5.636,61.95,53.3208333333333,42.54,0.3917235,0,35.67,12.7700416666667,0,1234,152,32,18,1.04166666666667
GR008,2018-01-30T00:00:00,16.96,10.8355,4.776,78.97,58.18375,34.25,0.51277545,0,22.4,5.99166666666667,0,806,295,277,62,1.54166666666667
GR008,2018-01-31T00:00:00,15.65,8.44991666666667,3.028,91.9,70.7820833333333,38.4,0.29901075,0,13.94,2.608625,0,176,289,798,178,2.83333333333333
GR008,2018-02-01T00:00:00,12.4,7.088625,0.202,98.9,81.2879166666667,62.75,0.2670075,0.4,23.6,4.261375,0,278,179,511,473,2.70833333333333
GR008,2018-02-02T00:00:00,7.587,4.57833333333333,-1.306,90.3,66.61,46.89,0.32845305,0.8,26.18,5.243125,0,826,127,105,375,1.875
GR008,2018-02-03T00:00:00,11.45,2.34370833333333,-4.698,96.3,67.9754166666666,27.46,0.61771845,0,17,2.94329166666667,0,404,263,373,398,2.33333333333333
GR008,2018-02-04T00:00:00,6.343,1.75791666666667,-1.978,96.7,89.8166666666667,80.5,0.21228075,2.6,23.36,2.45025,0,294,349,351,442,2.70833333333333
GR008,2018-02-05T00:00:00,6.444,2.49433333333333,-0.236,99.4,88.0079166666666,69.5,0.3451125,0,21.66,3.59270833333333,0,179,328,627,302,2.91666666666667
GR008,2018-02-06T00:00:00,8.73,1.90575,-3.122,100,80.61125,46.69,0.4811925,0.2,21.34,3.70308333333333,0,694,169,195,381,2.25
GR008,2018-02-07T00:00:00,10.17,4.53591666666667,-0.303,88.5,59.39875,31.36,0.51654855,0,20.39,4.259125,0,794,96,205,344,1.83333333333333
GR008,2018-02-08T00:00:00,11.79,3.23166666666667,-4.331,96,69.2195833333334,38.4,0.6006129,0,19.62,3.10020833333333,0,374,182,509,369,2.66666666666667
GR008,2018-02-09T00:00:00,11.45,3.16804166666667,-5.203,95.9,63.4458333333333,32.98,0.6334905,0,15.06,2.84716666666667,0,344,369,495,230,2.29166666666667
GR008,2018-02-10T00:00:00,12.96,4.39945833333333,-2.618,94.5,63.3995833333333,25.9,0.588621,0,21.13,3.98275,0,776,281,264,118,1.75
GR008,2018-02-11T00:00:00,17.16,5.36125,-3.928,95.6,66.58,34.48,0.64002,0,18.49,3.1365,0,241,485,581,129,2.45833333333333
GR008,2018-02-12T00:00:00,12.8,7.56625,1.581,94.2,82.2166666666667,68.86,0.26079045,0.4,24.98,4.414,0.071,398,378,580,84,2.25
GR008,2018-02-13T00:00:00,12.9,3.66366666666667,-4.098,100,76.2633333333333,39.97,0.6663885,0,20.82,3.77816666666667,0,348,466,559,65,2.25
GR008,2018-02-14T00:00:00,15.61,4.397625,-3.895,98.9,76.2758333333333,38.23,0.6277905,0,18.13,2.43745833333333,0,314,374,580,174,2.5
GR008,2018-02-15T00:00:00,19.41,7.50116666666667,-1.677,99.7,75.77625,41.45,0.6426105,0.2,11.43,1.860875,0,540,337,447,118,1.79166666666667
GR008,2018-02-16T00:00:00,20.42,9.232,0.034,100,75.3504166666666,37.1,0.6517515,0,20.64,2.95554166666667,0,379,315,489,253,2.29166666666667
GR008,2018-02-17T00:00:00,19.18,8.41708333333333,-0.806,100,75.13375,40.17,0.67142895,0,21.17,2.68966666666667,0,454,312,270,404,2.45833333333333
GR008,2018-02-18T00:00:00,17.73,8.26245833333333,-1.109,100,76.87375,41.95,0.64893615,0.2,28.82,2.21620833333333,0,293,316,542,288,2.75
GR008,2018-02-19T00:00:00,16.05,9.28979166666666,2.523,90.7,69.7304166666667,44.52,0.5238279,0,15.7,2.63645833333333,0,374,176,448,444,2.58333333333333
GR008,2018-02-20T00:00:00,17.4,7.77966666666667,-1.608,99.6,70.3070833333334,37.88,0.7053513,0,20.85,3.6815,0,619,470,181,166,1.79166666666667
GR008,2018-02-21T00:00:00,13.97,8.25108333333333,0.639,81.1,53.6941666666667,32.14,0.7376049,0,30.06,7.095125,0,926,158,152,199,1.54166666666667
GR008,2018-02-22T00:00:00,14.04,5.218125,-3.22,93.4,57.71375,27.13,0.74969265,0,25.82,3.7925,0,323,248,335,532,3.04166666666667
GR008,2018-02-23T00:00:00,15.45,4.81875,-4.833,92.7,61.5391666666667,21.18,0.7575009,0,17.64,2.68841666666667,0,200,477,592,168,2.58333333333333
GR008,2018-02-24T00:00:00,13.63,5.548375,-1.642,90.5,67.9679166666667,37.35,0.60525015,0,14.43,2.232875,0,282,415,461,286,2.54166666666667
GR008,2018-02-25T00:00:00,13.37,7.25941666666667,1.48,95.3,79.0025,53.1,0.3670683,0.4,11.75,1.68891666666667,0,388,327,448,278,2.20833333333333
GR008,2018-02-26T00:00:00,18.8,6.92075,-3.93,100,75.1354166666667,30.19,0.67952655,3,30.69,3.39858333333333,0,296,381,526,240,2.45833333333333
GR008,2018-02-27T00:00:00,12.67,9.57204166666667,7.419,99.9,89.8658333333334,72.16,0.26805645,3.8,25.79,5.21275,0,60,419,628,333,2.83333333333333
GR008,2018-02-28T00:00:00,14.78,10.9171666666667,6.006,99.5,77.2979166666667,61.22,0.1624137,0.8,38.91,9.249375,0,105,284,990,56,2.70833333333333
GR008,2018-03-01T00:00:00,15.55,10.8895833333333,8.09,96.7,79.7341666666667,65.19,0.23361105,14.6,50.42,12.3062083333333,0,25,320,986,106,2.75
GR008,2018-03-02T00:00:00,11.86,9.086125,6.444,99.5,89.1029166666667,69.15,0.09327,30.8,37.71,5.93333333333333,0,299,346,570,225,2.41666666666667
GR008,2018-03-03T00:00:00,13.47,9.93458333333333,6.006,99.4,78.3941666666667,61.43,0.2378079,5,27.77,5.035,0,399,339,531,170,2.25
GR008,2018-03-04T00:00:00,13.16,8.546375,5.233,99.7,86.7254166666667,65.78,0.4206711,6.2,28.26,5.2605,0,200,252,592,390,2.83333333333333
GR008,2018-03-05T00:00:00,12.8,8.24504166666667,5.771,96.2,81.7029166666667,66.01,0.3703809,11.2,71.76,11.6339583333333,0,8,148,740,543,3.29166666666667
GR008,2018-03-06T00:00:00,11.25,7.84741666666667,5.502,97.8,84.3625,69.98,0.33236385,6.4,27.77,6.06116666666667,0,34,219,795,388,3.125
GR008,2018-03-07T00:00:00,14.37,7.537,0.303,100,76.3141666666667,39.23,0.7370052,4,10.27,1.95225,0,544,195,273,427,2.29166666666667
GR008,2018-03-08T00:00:00,14.1,9.83945833333333,6.914,100,93.2325,76.81,0.3849489,11.8,28.79,4.816625,0,306,283,297,551,2.79166666666667
GR008,2018-03-09T00:00:00,16.18,9.88366666666667,4.358,100,85.2295833333333,57.2,0.58611525,1.2,26.5,4.62808333333333,0,309,322,525,279,2.5
GR008,2018-03-10T00:00:00,15.89,12.445,8.19,94.3,78.5270833333333,68.25,0.16331685,7.2,36.55,8.04466666666666,0,144,288,841,167,2.58333333333333
GR008,2018-03-11T00:00:00,11.82,7.67808333333333,4.204,93.7,83.4341666666667,67.39,0.4148931,13.4,39.87,10.0269583333333,0,164,164,613,494,2.91666666666667
GR008,2018-03-12T00:00:00,13.7,9.543875,5.502,94.8,73.7670833333333,55.56,0.7991175,0.4,29.21,5.75583333333333,0,75,212,610,543,3.16666666666667
GR008,2018-03-13T00:00:00,16.05,10.5379166666667,6.444,99.8,87.9258333333333,65.59,0.57939,3.8,23.96,4.997125,0,201,200,491,550,3.04166666666667
GR008,2018-03-14T00:00:00,15.48,10.6414166666667,5.401,100,81.31125,64.98,0.47309685,0,30.69,5.93583333333333,0,226,241,849,121,2.625
GR008,2018-03-15T00:00:00,13.17,9.16829166666667,5.468,96.9,80.9425,62.55,0.44312055,7.8,34.93,7.98116666666667,0,26,154,867,389,3
GR008,2018-03-16T00:00:00,11.25,6.26829166666667,3.598,98.2,85.9279166666667,63.92,0.4208409,5.4,27.55,3.3385,0,204,449,521,269,2.625
GR008,2018-03-17T00:00:00,8.33,5.94220833333333,3.26,98.6,91.1216666666667,75.02,0.19093455,30.2,26.67,4.58120833333333,0,136,494,714,94,2.375
GR008,2018-03-18T00:00:00,10.38,6.59866666666667,3.427,97,86.4208333333333,70.19,0.31404615,0.4,21.84,5.859,0,225,126,668,420,2.83333333333333
GR008,2018-03-19T00:00:00,9.4,6.08516666666667,2.754,98.8,86.8608333333333,66.84,0.3953916,5,27.38,6.46991666666667,0,47,409,493,491,3
GR008,2018-03-20T00:00:00,9.6,4.97670833333333,1.884,90.9,70.8608333333333,47.72,0.60706605,2.2,28.22,6.31229166666667,0,563,61,153,660,2.625
GR008,2018-03-21T00:00:00,10.81,5.01783333333333,0.74,94.3,63.61625,39.72,0.975621,0,23.11,6.69529166666667,0,1111,91,49,183,1.33333333333333
GR008,2018-03-22T00:00:00,13.57,6.35433333333333,-0.976,92,54.3654166666667,30.3,0.986727,0,19.83,4.559,0,661,100,140,538,2.25
GR008,2018-03-23T00:00:00,12.69,5.72858333333333,-1.34,99.3,86.72875,61.41,0.70899465,4.4,27.69,5.40508333333333,0,173,323,518,425,2.875
GR008,2018-03-24T00:00:00,12.03,8.66754166666667,5.908,97.2,68.0816666666667,49.45,0.66467415,7.2,40.75,12.7988333333333,0.282,30,2,346,1058,3.75
GR008,2018-03-25T00:00:00,11.02,6.528875,3.431,94.5,82.4591666666667,64.26,0.4381854,3.6,16.86,4.174625,0,234,314,334,556,2.95833333333333
GR008,2018-03-26T00:00:00,16.76,7.42729166666667,-1.177,100,73.095,35.67,0.9216105,0.2,22.19,2.971875,0,507,168,185,579,2.45833333333333
GR008,2018-03-27T00:00:00,21.56,10.7639583333333,0.807,99.6,71.6883333333333,38.75,0.9744435,0,15.28,2.65395833333333,0,412,172,391,468,2.5
GR008,2018-03-28T00:00:00,23.41,12.3041666666667,1.716,99.7,70.3891666666667,31.81,0.9942825,0,21.91,2.52545833333333,0,248,299,538,351,2.70833333333333
GR008,2018-03-29T00:00:00,17.17,10.5839583333333,3.162,99.4,76.0675,52.28,0.8768535,0.2,24.87,5.74645833333333,0,88,216,549,582,3.20833333333333
GR008,2018-03-30T00:00:00,11.49,7.90720833333333,5.349,89.4,81.2033333333333,67.88,0.48074865,5.6,30.94,7.30716666666667,0,19,87,939,393,3.16666666666667
GR008,2018-03-31T00:00:00,14.51,9.22041666666667,4.541,90,67.31875,41.04,1.0065075,0.8,20.39,5.650125,0,551,83,327,477,2.29166666666667
GR008,2018-04-01T00:00:00,22.13,11.1385833333333,0.303,99.6,63.8241666666667,30.17,0.97149285,0,15.98,2.7895,0,403,430,498,106,2.16666666666667
GR008,2018-04-02T00:00:00,21.26,13.2652916666667,6.692,88,64.5416666666667,35.46,0.7746435,0,16.44,3.7305,0,174,175,537,552,2.875
GR008,2018-04-03T00:00:00,19.25,12.8516666666667,7.724,98,76.1775,51.62,0.83259345,0,22.12,4.64008333333333,0,164,258,354,662,3.125
GR008,2018-04-04T00:00:00,18.27,11.9613333333333,6.29,89.2,68.0254166666667,38.6,1.08712035,0,25.51,5.0815,0,198,271,447,520,2.91666666666667
GR008,2018-04-05T00:00:00,24.45,13.3574166666667,1.447,99.1,61.5941666666667,27.3,0.9302439,0,15.14,2.51854166666667,0,500,445,358,135,1.75
GR008,2018-04-06T00:00:00,24.18,16.2604166666667,10.61,78.39,61.0966666666667,39.19,0.70954365,0,23.14,5.301,0,263,168,667,338,2.625
GR008,2018-04-07T00:00:00,12.9,9.55695833333333,5.951,94.8,83.6666666666667,59.58,0.35902155,1.2,28.96,5.05433333333333,0,22,242,706,471,3.04166666666667
GR008,2018-04-08T00:00:00,14.98,9.31729166666667,5.786,97,77.6333333333333,52.54,0.72859605,0.4,21.56,5.86120833333333,0,41,114,586,699,3.41666666666667
GR008,2018-04-09T00:00:00,13,8.50729166666667,3.768,87.4,66.8666666666667,44.32,0.89187345,0.4,29.71,7.36429166666667,0,3,122,823,493,3.20833333333333
GR008,2018-04-10T00:00:00,11.08,8.26433333333333,4.63,94.5,85.0895833333333,65.19,0.2385771,18.8,27.69,7.2585,0,11,173,1054,200,3
GR008,2018-04-11T00:00:00,12.3,7.604625,3.701,92,76.5229166666667,55.29,0.86652885,3.8,32.53,10.6637083333333,0,23,0,423,991,3.83333333333333
GR008,2018-04-12T00:00:00,11.49,7.73204166666667,4.937,96.5,85.5133333333333,66.32,0.2624325,10.4,41.07,4.719875,0,66,437,695,235,2.66666666666667
GR008,2018-04-13T00:00:00,11.89,7.077125,2.018,99.7,86.9104166666667,61.51,0.5672436,2.8,19.3,2.59075,0,269,347,452,367,2.79166666666667
GR008,2018-04-14T00:00:00,17.2,8.57004166666667,1.312,100,78.4979166666667,40.29,0.8633058,0.2,20.04,3.20345833333333,0,238,341,198,663,3.16666666666667
GR008,2018-04-15T00:00:00,18.44,12.3840833333333,6.982,95.2,79.0775,59.95,0.9362004,0,18.73,4.400875,0,72,344,604,418,2.95833333333333
GR008,2018-04-16T00:00:00,18.07,12.2573333333333,7.251,97.6,70.91125,36.52,1.060779,0.4,20.78,4.54341666666667,0,303,222,272,639,3.08333333333333
GR008,2018-04-17T00:00:00,24.89,13.2134166666667,2.389,99.8,66.4345833333333,24.14,1.09251015,0,10.69,1.956375,0,293,578,374,194,2.45833333333333
GR008,2018-04-18T00:00:00,25.5,15.5217083333333,5.181,98.6,64.3295833333333,29.92,1.0934895,0,18.35,2.58658333333333,0,565,521,279,74,1.66666666666667
GR008,2018-04-19T00:00:00,24.09,15.133125,4.912,98.6,67.0191666666667,33.89,1.0914795,0,17.25,2.96266666666667,0,499,419,414,109,1.625
GR008,2018-04-20T00:00:00,23.89,16.1517083333333,6.693,97.7,63.4833333333333,38.18,1.03970415,0,20.78,4.15266666666667,0,736,345,276,83,1.625
GR008,2018-04-21T00:00:00,25.77,18.8441666666667,11.96,75.2,50.66625,28.65,0.67864575,0,25.75,6.652875,0,850,330,179,82,1.5
GR008,2018-04-22T00:00:00,28.43,19.2183333333333,9.1,94,53.9558333333333,20.94,0.85230705,0,22.05,4.44275,0,418,316,473,232,2.33333333333333
GR008,2018-04-23T00:00:00,27.42,20.0625,12.16,80.7,46.2308333333333,26.21,0.62048685,0,31.68,9.72841666666667,0,961,254,115,108,1.45833333333333
GR008,2018-04-24T00:00:00,28.54,20.56,13.24,87.7,46.5220833333333,24.36,0.9271335,0,49.36,6.786375,0,448,231,346,369,2.29166666666667
GR008,2018-04-25T00:00:00,21.91,16.8108333333333,12.13,87.8,65.2091666666667,40.88,0.37379475,0.2,23.67,3.99870833333333,0,548,379,250,264,2.08333333333333
GR008,2018-04-26T00:00:00,25.71,17.1175,10.11,96.8,70.57875,34.67,0.9426282,0,22.01,3.59841666666667,0,393,489,363,192,2.16666666666667
GR008,2018-04-27T00:00:00,25.68,18.1775,11.08,97.8,70.9604166666667,39.73,1.1240808,0,25.4,4.696625,0,245,204,518,471,2.875
GR008,2018-04-28T00:00:00,22.25,14.8429583333333,7.435,99.4,65.7808333333333,41.41,1.159608,0,28.12,7.35208333333333,0,112,357,410,558,3.125
GR008,2018-04-29T00:00:00,16.2,10.7439166666667,6.962,91.5,66.7041666666667,41,0.8499498,0.4,30.66,10.3465,0,1,53,681,702,3.41666666666667
GR008,2018-04-30T00:00:00,17.1,10.4305833333333,4.104,98.7,66.215,37.52,0.8159625,0,29.74,3.58675,0,211,104,515,613,3.29166666666667
GR008,2018-05-01T00:00:00,15.35,8.09529166666667,1.716,98.7,74.56875,43.49,0.830223,0,27.52,2.96558333333333,0,345,264,306,524,3.16666666666667
GR008,2018-05-02T00:00:00,18.72,10.13075,0.342,100,65.21875,31.02,0.9178737,0,18.49,2.66195833333333,0,255,210,441,529,3.125
GR008,2018-05-03T00:00:00,22.51,13.6712916666667,3.129,97.1,60.9,29.91,0.9342105,0,20.43,2.89954166666667,0,417,330,238,450,2.45833333333333
GR008,2018-05-04T00:00:00,21.57,13.2141666666667,7.866,97.9,76.3495833333333,35.4,0.71574495,3.6,17.85,1.916375,0,290,382,291,477,2.91666666666667
GR008,2018-05-05T00:00:00,24.33,13.5598333333333,5.484,100,82.2745833333334,40.58,0.9474474,5,19.12,1.99420833333333,0,518,354,396,166,2.16666666666667
GR008,2018-05-06T00:00:00,25.1,15.605,9.17,100,76.5479166666667,38.22,0.937746,0.2,17.78,2.15791666666667,0,405,462,407,164,2.25
GR008,2018-05-07T00:00:00,24.6,15.8733333333333,8.94,94.6,72.0433333333333,34.93,0.861606,0.2,18.42,2.676875,0,260,371,452,356,2.66666666666667
GR008,2018-05-08T00:00:00,25.58,17.29875,11.76,100,76.2658333333333,36.66,1.0692759,17.2,22.44,3.745,0,345,346,382,368,2.54166666666667
GR008,2018-05-09T00:00:00,23.86,16.7970833333333,10.78,100,84.2216666666667,58.51,1.0080165,0,27.1,5.87675,0,165,162,631,480,2.91666666666667
GR008,2018-05-10T00:00:00,24.37,17.8491666666667,12.26,99.7,77.4225,51.92,1.063284,0,22.51,4.18333333333333,0,142,213,650,433,2.91666666666667
GR008,2018-05-11T00:00:00,26.25,18.4075,9.71,100,67.5620833333333,33.16,1.203957,0,18.28,3.81329166666667,0,322,92,528,494,3
GR008,2018-05-12T00:00:00,22.11,16.8079166666667,11.35,98,66.9995833333333,42.2,1.19647215,0,25.51,7.20066666666667,0,110,271,513,543,3.08333333333333
GR008,2018-05-13T00:00:00,22.18,14.983875,7.166,74.07,41.3166666666667,19.56,1.17366195,0,17.29,3.501125,0,445,151,254,591,2.95833333333333
GR008,2018-05-14T00:00:00,24.97,15.5085,4.441,95.3,51.3354166666667,24.36,1.2511584,0,24.13,3.61279166666667,0,473,286,323,359,2.41666666666667
GR008,2018-05-15T00:00:00,26.59,17.1819166666667,6.291,93.3,51.67125,24.03,1.25213325,0,22.16,3.09858333333333,0,268,535,381,257,2.41666666666667
GR008,2018-05-16T00:00:00,27.4,17.85875,7.468,96,54.8204166666667,23.32,1.2132078,0,25.23,3.70008333333333,0,574,333,421,110,1.95833333333333
GR008,2018-05-17T00:00:00,26.29,17.6116666666667,9.82,84.1,55.1829166666667,25.41,1.0290054,0,21.59,3.621375,0,416,431,445,144,1.91666666666667
GR008,2018-05-18T00:00:00,24.33,15.2508333333333,9.58,97.9,81.4475,39.44,0.80198025,13.4,27.06,3.04316666666667,0,412,319,424,284,2.375
GR008,2018-05-19T00:00:00,23.56,15.9804166666667,9.98,100,78.9925,47.44,0.898272,0,27.24,3.74225,0,205,237,606,389,2.83333333333333
GR008,2018-05-20T00:00:00,22.92,14.7854166666667,10.65,100,82.94125,47.72,0.7355718,0.2,14.71,2.08595833333333,0,176,393,474,397,2.91666666666667
GR008,2018-05-21T00:00:00,22.48,15.075,10.82,100,78.6829166666667,48.62,0.8857347,0,24.77,3.222125,0,313,61,645,419,2.95833333333333
GR008,2018-05-22T00:00:00,26.55,17.2904166666667,7.534,100,67.7608333333333,29.56,1.25086635,0,17.08,2.95066666666667,0,274,324,462,383,2.70833333333333
GR008,2018-05-23T00:00:00,24.57,17.8641666666667,10.55,99.5,73.2995833333333,42.82,0.61944105,0.6,17.15,1.59991666666667,0,588,489,260,101,1.70833333333333
GR008,2018-05-24T00:00:00,28.1,19.3720833333333,12.09,97,65.0354166666666,32.24,1.10134815,0,26.74,6.27608333333333,0,115,134,752,443,3
GR008,2018-05-25T00:00:00,23.7,17.395,12.33,91.9,64.4341666666667,34.29,1.2097836,0.2,26.35,6.04666666666667,0,80,129,724,503,3.25
GR008,2018-05-26T00:00:00,26.35,17.4216666666667,7.872,99.3,64.3358333333333,33.86,1.06706205,0,19.02,3.59204166666667,0,335,197,457,451,2.79166666666667
GR008,2018-05-27T00:00:00,24.4,18.05,13.81,87.3,70.0570833333334,43.39,0.9696426,0,27.02,5.123625,0,198,219,481,544,2.91666666666667
GR008,2018-05-28T00:00:00,24.7,18.0579166666667,10.75,97,65.50375,36.91,1.2022587,0,25.54,5.610875,0,95,232,465,648,3.29166666666667
GR008,2018-05-29T00:00:00,22.96,16.55125,10.72,97.1,67.9791666666667,39.46,0.98639505,0,27.1,6.76325,0,41,292,601,506,3.08333333333333
GR008,2018-05-30T00:00:00,22.82,16.265,10.65,91.9,66.2220833333333,41.01,1.02005265,0,22.97,4.72504166666667,0,139,258,387,654,3.25
GR008,2018-05-31T00:00:00,27.29,17.89,7.637,99.7,62.985,31.88,1.25701365,0,21.59,3.68329166666667,0,516,147,362,417,2.70833333333333
GR008,2018-06-01T00:00:00,28.37,19.2741666666667,9.72,97.2,56.68625,19.39,1.2218487,0,32.39,4.29879166666667,0,242,400,532,266,2.66666666666667
GR008,2018-06-02T00:00:00,22.28,14.9933333333333,9.82,90.7,67.8316666666667,33.27,0.62444895,1.4,25.12,4.66529166666667,0,318,129,532,463,2.83333333333333
GR008,2018-06-03T00:00:00,26.42,18.00375,9.01,97.8,61.94375,35.29,1.13440515,0,23.88,4.928375,0,226,135,441,642,3.25
GR008,2018-06-04T00:00:00,25.38,17.6175,8.91,97.3,63.3970833333333,37.7,1.16210115,0,26.74,5.602625,0,318,165,408,549,2.95833333333333
GR008,2018-06-05T00:00:00,22.25,17.3329166666667,11.79,84.1,61.4091666666667,39.08,1.10869725,0,28.61,6.73320833333333,0,39,22,640,734,3.375
GR008,2018-06-06T00:00:00,22.35,16.41875,12.6,90.5,68.9633333333333,48.43,0.61753725,1,26.71,5.36420833333333,0,240,183,525,492,2.91666666666667
GR008,2018-06-07T00:00:00,26.25,18.9529166666667,12.16,100,68.69375,33.58,1.08149385,0.4,17.82,2.78975,0,345,160,398,536,2.83333333333333
GR008,2018-06-08T00:00:00,27.13,20.1958333333333,12.33,96.5,60.8254166666667,23.81,0.99039735,0,24.34,5.68708333333333,0,187,221,616,414,2.79166666666667
GR008,2018-06-09T00:00:00,25.04,18.24375,13.47,96.8,64.7779166666667,39.24,0.82864455,0,23.74,5.820625,0,108,93,544,694,3.375
GR008,2018-06-10T00:00:00,24.94,18.28875,11.93,87.4,58.72375,32.49,1.12613505,0,21.73,5.8465,0,80,61,577,719,3.54166666666667
GR008,2018-06-11T00:00:00,24.67,17.8925,10.08,97.2,63.75125,35.74,1.1444868,0,28.68,4.60554166666667,0,167,85,604,583,3.25
GR008,2018-06-12T00:00:00,26.76,18.6470833333333,8.68,96.6,58.18375,28.24,1.2334347,0,20.57,3.229,0,338,329,229,545,2.83333333333333
GR008,2018-06-13T00:00:00,29.72,20.9791666666667,10.65,96.7,56.49,26.61,1.2131148,0,19.16,2.60995833333333,0,514,174,175,582,2.79166666666667
GR008,2018-06-14T00:00:00,30.66,22.2608333333333,12.06,93.7,50.07375,20.96,1.26389445,0,16.83,2.56154166666667,0,414,402,230,392,2.79166666666667
GR008,2018-06-15T00:00:00,33.89,23.1020833333333,10.12,87.4,43.9979166666667,16.08,1.27274745,0,19.83,2.81683333333333,0,310,299,348,482,2.875
GR008,2018-06-16T00:00:00,35.55,24.4733333333333,12.54,85.9,44.45875,15.44,1.25492865,0,19.12,2.909625,0,309,493,403,230,2.16666666666667
GR008,2018-06-17T00:00:00,35.95,24.8195833333333,13.04,87.3,45.4475,18.21,1.16529315,0,19.05,2.427375,0,438,353,384,263,2.45833333333333
GR008,2018-06-18T00:00:00,35.45,25.4975,15.42,82.4,45.0845833333333,19.33,1.09776855,0,16.9,2.545875,0,421,473,378,165,1.79166666666667
GR008,2018-06-19T00:00:00,31.9,24.23625,14.49,79.48,46.0770833333333,24.33,1.2397113,0,18.2,3.14504166666667,0,198,668,488,87,2.25
GR008,2018-06-20T00:00:00,34.34,24.19375,14.45,83,47.7,21.31,1.234557,0,18.66,2.76,0,436,427,409,171,1.91666666666667
GR008,2018-06-21T00:00:00,34.2,24.0054166666667,13.68,82.4,49.4283333333333,18.89,1.21860465,0,16.09,3.07566666666667,0,278,508,570,80,2.33333333333333
GR008,2018-06-22T00:00:00,35.01,24.47,13.81,90.1,50.8979166666667,19.3,1.17809415,0,21.41,2.91120833333333,0,381,408,498,151,2.33333333333333
GR008,2018-06-23T00:00:00,37.5,25.8891666666667,13.82,88.7,45.2929166666667,14.57,1.16061525,0,16.55,2.49708333333333,0,337,416,491,193,2.375
GR008,2018-06-24T00:00:00,39.46,27.6429166666667,16.06,72.81,41.3970833333333,12.36,1.1797791,0,21.45,3.61608333333333,0,207,536,547,149,2.25
GR008,2018-06-25T00:00:00,34.17,26.155,16.8,86.5,53.40125,31.18,1.19071845,0,25.26,5.059375,0,74,351,769,247,2.75
GR008,2018-06-26T00:00:00,34.91,26.1658333333333,16.84,94.1,55.7479166666667,26.24,1.2096534,0,21.2,5.16545833333333,0,73,308,683,376,3.08333333333333
GR008,2018-06-27T00:00:00,33.7,25.3991666666667,17,93.3,55.1425,28.78,1.21801905,0,23.46,4.88979166666667,0,166,338,558,378,2.70833333333333
GR008,2018-06-28T00:00:00,33.16,24.2216666666667,14.76,86.7,50.47625,19.52,1.21794135,0,25.15,5.35333333333333,0,78,268,576,518,3.08333333333333
GR008,2018-06-29T00:00:00,33.63,24.3054166666667,14.52,83.1,44.595,13.04,1.26396585,0,22.01,3.73279166666667,0,185,350,688,215,2.66666666666667
GR008,2018-06-30T00:00:00,30.15,23.5825,16.57,84.5,57.6670833333333,36.14,1.13155215,0,23.92,5.87791666666666,0,120,194,561,566,3.125
GR008,2018-07-01T00:00:00,28.77,21.6708333333333,14.79,94.8,60.1825,30.21,1.2834273,0,25.82,6.11283333333333,0,92,251,447,646,3.45833333333333
GR008,2018-07-02T00:00:00,30.49,21.3029166666667,11.61,96.6,57.4883333333333,20.13,1.3001469,0,23.99,5.27245833333333,0,144,355,636,307,2.66666666666667
GR008,2018-07-03T00:00:00,34.67,23.4770833333333,11.17,96.5,48.2875,11.83,1.24071105,0,21.17,3.89791666666667,0,255,369,410,403,2.83333333333333
GR008,2018-07-04T00:00:00,30.32,22.0779166666667,12.38,92.1,49.2683333333333,18.69,1.341855,0,27.48,5.66508333333333,0,366,221,310,525,2.70833333333333
GR008,2018-07-05T00:00:00,31.74,22.6220833333333,11.97,94.2,52.0695833333333,22.67,1.3120305,0,26.11,3.81683333333333,0,194,339,504,403,2.83333333333333
GR008,2018-07-06T00:00:00,34.44,23.94125,12.08,91.6,46.56875,15.77,1.29887295,0,19.19,2.93879166666667,0,217,582,414,226,2.41666666666667
GR008,2018-07-07T00:00:00,34.94,24.2995833333333,12.85,87.4,46.6216666666667,18.44,1.20947985,0,15.63,2.86995833333333,0,326,420,433,256,2.29166666666667
